"","MT$time_ms","MT$y_index_right","hand"
"894",17880,-545.982,"right"
"895",17900,-543.834,"right"
"896",17920,-542.659,"right"
"897",17940,-539.256,"right"
"898",17960,-539.112,"right"
"899",17980,-537.848,"right"
"900",18000,-536.492,"right"
"901",18020,-532.754,"right"
"902",18040,-531.525,"right"
"903",18060,-531.523,"right"
"904",18080,-529.056,"right"
"905",18100,-528.34,"right"
"906",18120,-524.9,"right"
"907",18140,-523.541,"right"
"908",18160,-522.661,"right"
"909",18180,-516.753,"right"
"910",18200,-516.814,"right"
"911",18220,-518.859,"right"
"912",18240,-524.709,"right"
"913",18260,-526.176,"right"
"914",18280,-664.991,"right"
"915",18300,-803.442,"right"
"916",18320,-905.314,"right"
"917",18340,-845.279,"right"
"918",18360,-1072.57,"right"
"919",18380,-1161.9,"right"
"920",18400,-1175.88,"right"
"921",18420,-1177.08,"right"
"922",18440,-1157.91,"right"
"923",18460,-1044.97,"right"
"924",18480,-1011.85,"right"
"925",18500,-990.792,"right"
"926",18520,-948.919,"right"
"927",18540,-1030.22,"right"
"928",18560,-855.69,"right"
"929",18580,-810.789,"right"
"930",18600,-775.917,"right"
"931",18620,-738.921,"right"
"932",18640,-755.873,"right"
"933",18660,-691.164,"right"
"934",18680,-659.084,"right"
"935",18700,-636.852,"right"
"936",18720,-606.262,"right"
"937",18740,-593.974,"right"
"938",18760,-571.218,"right"
"939",18780,-564.766,"right"
"940",18800,-557.887,"right"
"941",18820,-546.914,"right"
"942",18840,-537.876,"right"
"943",18860,-533.092,"right"
"944",18880,-531.597,"right"
"945",18900,-529.614,"right"
"946",18920,-531.258,"right"
"947",18940,-531.482,"right"
"948",18960,-534.489,"right"
"949",18980,-538.854,"right"
"950",19000,-540.725,"right"
"951",19020,-541.901,"right"
"952",19040,-545.835,"right"
"953",19060,-545.794,"right"
"954",19080,-546.549,"right"
"955",19100,-545.817,"right"
"956",19120,-543.628,"right"
"957",19140,-542.554,"right"
"958",19160,-543.597,"right"
"959",19180,-542.351,"right"
"960",19200,-543.472,"right"
"961",19220,-544.677,"right"
"962",19240,-543.68,"right"
"963",19260,-546.609,"right"
"964",19280,-544.2,"right"
"965",19300,-547.114,"right"
"966",19320,-544.236,"right"
"967",19340,-547.205,"right"
"968",19360,-546.089,"right"
"969",19380,-546.937,"right"
"970",19400,-546.84,"right"
"971",19420,-546.939,"right"
"972",19440,-545.414,"right"
"973",19460,-547.66,"right"
"974",19480,-546.255,"right"
"975",19500,-548.226,"right"
"976",19520,-548.207,"right"
"977",19540,-549.412,"right"
"978",19560,-551.098,"right"
"979",19580,-550.709,"right"
"980",19600,-553.518,"right"
"981",19620,-554.019,"right"
"982",19640,-554.425,"right"
"983",19660,-553.952,"right"
"984",19680,-554.511,"right"
"985",19700,-553.978,"right"
"986",19720,-553.868,"right"
"987",19740,-554.023,"right"
"988",19760,-552.907,"right"
"989",19780,-552.814,"right"
"990",19800,-551.179,"right"
"991",19820,-549.294,"right"
"992",19840,-550.41,"right"
"993",19860,-549.863,"right"
"994",19880,-551.49,"right"
"995",19900,-551.458,"right"
"996",19920,-552.127,"right"
"997",19940,-552.055,"right"
"998",19960,-552.115,"right"
"999",19980,-552.808,"right"
"1000",20000,-555.134,"right"
"1001",20020,-555.933,"right"
"1002",20040,-553.819,"right"
"1003",20060,-553.641,"right"
"1004",20080,-553.858,"right"
"1005",20100,-553.717,"right"
"1006",20120,-554.924,"right"
"1007",20140,-555.943,"right"
"1008",20160,-554.976,"right"
"1009",20180,-554.875,"right"
"1010",20200,-553.763,"right"
"1011",20220,-553.635,"right"
"1012",20240,-552.558,"right"
"1013",20260,-553.672,"right"
"1014",20280,-552.461,"right"
"1015",20300,-552.444,"right"
"1016",20320,-552.448,"right"
"1017",20340,-553.92,"right"
"1018",20360,-552.812,"right"
"1019",20380,-552.825,"right"
"1020",20400,-552.775,"right"
"1021",20420,-552.794,"right"
"1022",20440,-554.832,"right"
"1023",20460,-553.736,"right"
"1024",20480,-552.81,"right"
"1025",20500,-551.585,"right"
"1026",20520,-552.658,"right"
"1027",20540,-553.93,"right"
"1028",20560,-552.7,"right"
"1029",20580,-555.11,"right"
"1030",20600,-553.94,"right"
"1031",20620,-555.117,"right"
"1032",20640,-553.995,"right"
"1033",20660,-553.788,"right"
"1034",20680,-555.13,"right"
"1035",20700,-553.738,"right"
"1036",20720,-554.828,"right"
"1037",20740,-556.004,"right"
"1038",20760,-555.945,"right"
"1039",20780,-555.101,"right"
"1040",20800,-553.856,"right"
"1041",20820,-553.753,"right"
"1042",20840,-554.896,"right"
"1043",20860,-555.017,"right"
"1044",20880,-553.955,"right"
"1045",20900,-554.36,"right"
"1046",20920,-555.442,"right"
"1047",20940,-553.854,"right"
"1048",20960,-554.003,"right"
"1049",20980,-555.094,"right"
"1050",21000,-552.238,"right"
"1051",21020,-547.781,"right"
"1052",21040,-544.236,"right"
"1053",21060,-537.518,"right"
"1054",21080,-532.511,"right"
"1055",21100,-528.084,"right"
"1056",21120,-521.671,"right"
"1057",21140,-517.39,"right"
"1058",21160,-510.534,"right"
"1059",21180,-504.054,"right"
"1060",21200,-499.698,"right"
"1061",21220,-498.559,"right"
"1062",21240,-496.402,"right"
"1063",21260,-497.452,"right"
"1064",21280,-496.723,"right"
"1065",21300,-499.19,"right"
"1066",21320,-502.536,"right"
"1067",21340,-506.81,"right"
"1068",21360,-515.865,"right"
"1069",21380,-626.382,"right"
"1070",21400,-675.365,"right"
"1071",21420,-767.477,"right"
"1072",21440,-909.194,"right"
"1073",21460,-841.524,"right"
"1074",21480,-942.925,"right"
"1075",21500,-1079.4,"right"
"1076",21520,-1105.09,"right"
"1077",21540,-1124.56,"right"
"1078",21560,-1014.92,"right"
"1079",21580,-1062.8,"right"
"1080",21600,-943.886,"right"
"1081",21620,-959.252,"right"
"1082",21640,-834.976,"right"
"1083",21660,-916.629,"right"
"1084",21680,-823.173,"right"
"1085",21700,-677.434,"right"
"1086",21720,-704.183,"right"
"1087",21740,-613.048,"right"
"1088",21760,-575.839,"right"
"1089",21780,-567.95,"right"
"1090",21800,-629.15,"right"
"1091",21820,-546.338,"right"
"1092",21840,-548.416,"right"
"1093",21860,-546.705,"right"
"1094",21880,-548.636,"right"
"1095",21900,-549.442,"right"
"1096",21920,-549.906,"right"
"1097",21940,-552.264,"right"
"1098",21960,-554.264,"right"
"1099",21980,-554.261,"right"
"1100",22000,-554.417,"right"
"1101",22020,-556.376,"right"
"1102",22040,-555.174,"right"
"1103",22060,-557.474,"right"
"1104",22080,-556.666,"right"
"1105",22100,-559.706,"right"
"1106",22120,-560.282,"right"
"1107",22140,-560.988,"right"
"1108",22160,-560.883,"right"
"1109",22180,-563.017,"right"
"1110",22200,-563.136,"right"
"1111",22220,-563.039,"right"
"1112",22240,-563.77,"right"
"1113",22260,-561.565,"right"
"1114",22280,-561.549,"right"
"1115",22300,-560.303,"right"
"1116",22320,-560.3,"right"
"1117",22340,-560.391,"right"
"1118",22360,-562.794,"right"
"1119",22380,-562.859,"right"
"1120",22400,-562.808,"right"
"1121",22420,-562.939,"right"
"1122",22440,-561.824,"right"
"1123",22460,-561.458,"right"
"1124",22480,-558.837,"right"
"1125",22500,-561.147,"right"
"1126",22520,-563.381,"right"
"1127",22540,-563.356,"right"
"1128",22560,-564.486,"right"
"1129",22580,-563.173,"right"
"1130",22600,-564.547,"right"
"1131",22620,-564.284,"right"
"1132",22640,-562.117,"right"
"1133",22660,-562.011,"right"
"1134",22680,-564.651,"right"
"1135",22700,-564.661,"right"
"1136",22720,-564.333,"right"
"1137",22740,-565.485,"right"
"1138",22760,-565.781,"right"
"1139",22780,-566.743,"right"
"1140",22800,-567.931,"right"
"1141",22820,-567.552,"right"
"1142",22840,-567.628,"right"
"1143",22860,-567.584,"right"
"1144",22880,-566.338,"right"
"1145",22900,-567.533,"right"
"1146",22920,-566.47,"right"
"1147",22940,-564.275,"right"
"1148",22960,-561.951,"right"
"1149",22980,-561.847,"right"
"1150",23000,-559.589,"right"
"1151",23020,-566.512,"right"
"1152",23040,-564.53,"right"
"1153",23060,-564.284,"right"
"1154",23080,-561.809,"right"
"1155",23100,-566.447,"right"
"1156",23120,-560.795,"right"
"1157",23140,-558.629,"right"
"1158",23160,-559.585,"right"
"1159",23180,-558.453,"right"
"1160",23200,-561.741,"right"
"1161",23220,-560.467,"right"
"1162",23240,-561.658,"right"
"1163",23260,-561.627,"right"
"1164",23280,-563.833,"right"
"1165",23300,-561.525,"right"
"1166",23320,-560.282,"right"
"1167",23340,-560.916,"right"
"1168",23360,-559.846,"right"
"1169",23380,-563.319,"right"
"1170",23400,-557.908,"right"
"1171",23420,-558.975,"right"
"1172",23440,-556.914,"right"
"1173",23460,-554.662,"right"
"1174",23480,-556.87,"right"
"1175",23500,-558.814,"right"
"1176",23520,-561.24,"right"
"1177",23540,-558.655,"right"
"1178",23560,-558.748,"right"
"1179",23580,-560.916,"right"
"1180",23600,-558.648,"right"
"1181",23620,-557.602,"right"
"1182",23640,-560.213,"right"
"1183",23660,-562.96,"right"
"1184",23680,-560.708,"right"
"1185",23700,-560.02,"right"
"1186",23720,-560.889,"right"
"1187",23740,-558.783,"right"
"1188",23760,-563.286,"right"
"1189",23780,-562.319,"right"
"1190",23800,-564.575,"right"
"1191",23820,-563.432,"right"
"1192",23840,-563.414,"right"
"1193",23860,-563.372,"right"
"1194",23880,-563.468,"right"
"1195",23900,-563.399,"right"
"1196",23920,-563.382,"right"
"1197",23940,-563.283,"right"
"1198",23960,-563.273,"right"
"1199",23980,-562.137,"right"
"1200",24000,-561.059,"right"
"1201",24020,-562.191,"right"
"1202",24040,-560.435,"right"
"1203",24060,-561.026,"right"
"1204",24080,-561.037,"right"
"1205",24100,-560.364,"right"
"1206",24120,-559.839,"right"
"1207",24140,-559.171,"right"
"1208",24160,-558.636,"right"
"1209",24180,-557.577,"right"
"1210",24200,-556.023,"right"
"1211",24220,-552.97,"right"
"1212",24240,-552.877,"right"
"1213",24260,-551.805,"right"
"1214",24280,-544.365,"right"
"1215",24300,-542.248,"right"
"1216",24320,-538.349,"right"
"1217",24340,-531.522,"right"
"1218",24360,-527.053,"right"
"1219",24380,-523.866,"right"
"1220",24400,-523.44,"right"
"1221",24420,-525.162,"right"
"1222",24440,-536.256,"right"
"1223",24460,-673.235,"right"
"1224",24480,-724.513,"right"
"1225",24500,-801.499,"right"
"1226",24520,-979.89,"right"
"1227",24540,-1089.25,"right"
"1228",24560,-1015.84,"right"
"1229",24580,-1207.96,"right"
"1230",24600,-1179.43,"right"
"1231",24620,-1210.8,"right"
"1232",24640,-1163.94,"right"
"1233",24660,-1119.61,"right"
"1234",24680,-1086.08,"right"
"1235",24700,-940.852,"right"
"1236",24720,-853.436,"right"
"1237",24740,-831.896,"right"
"1238",24760,-727.76,"right"
"1239",24780,-677.11,"right"
"1240",24800,-704.083,"right"
"1241",24820,-594.912,"right"
"1242",24840,-578.945,"right"
"1243",24860,-562.02,"right"
"1244",24880,-549.008,"right"
"1245",24900,-552.584,"right"
"1246",24920,-550.619,"right"
"1247",24940,-556.23,"right"
"1248",24960,-556.923,"right"
"1249",24980,-567.307,"right"
"1250",25000,-573.219,"right"
"1251",25020,-573.883,"right"
"1252",25040,-579.32,"right"
"1253",25060,-582.024,"right"
"1254",25080,-579.671,"right"
"1255",25100,-579.471,"right"
"1256",25120,-578.503,"right"
"1257",25140,-580.143,"right"
"1258",25160,-575.647,"right"
"1259",25180,-577.788,"right"
"1260",25200,-579.493,"right"
"1261",25220,-581.917,"right"
"1262",25240,-581.986,"right"
"1263",25260,-580.961,"right"
"1264",25280,-579.739,"right"
"1265",25300,-580.931,"right"
"1266",25320,-580.83,"right"
"1267",25340,-581.428,"right"
"1268",25360,-579.655,"right"
"1269",25380,-582.578,"right"
"1270",25400,-584.247,"right"
"1271",25420,-583.841,"right"
"1272",25440,-583.29,"right"
"1273",25460,-583.172,"right"
"1274",25480,-584.377,"right"
"1275",25500,-585.455,"right"
"1276",25520,-584.388,"right"
"1277",25540,-584.362,"right"
"1278",25560,-580.308,"right"
"1279",25580,-584.781,"right"
"1280",25600,-582.114,"right"
"1281",25620,-583.536,"right"
"1282",25640,-582.116,"right"
"1283",25660,-581.997,"right"
"1284",25680,-580.73,"right"
"1285",25700,-581.814,"right"
"1286",25720,-580.855,"right"
"1287",25740,-581.779,"right"
"1288",25760,-580.703,"right"
"1289",25780,-576.277,"right"
"1290",25800,-578.349,"right"
"1291",25820,-576.199,"right"
"1292",25840,-575.174,"right"
"1293",25860,-576.13,"right"
"1294",25880,-573.827,"right"
"1295",25900,-574.854,"right"
"1296",25920,-572.587,"right"
"1297",25940,-572.692,"right"
"1298",25960,-572.189,"right"
"1299",25980,-574.574,"right"
"1300",26000,-572.031,"right"
"1301",26020,-577.47,"right"
"1302",26040,-577.487,"right"
"1303",26060,-577.116,"right"
"1304",26080,-577.225,"right"
"1305",26100,-576.205,"right"
"1306",26120,-573.391,"right"
"1307",26140,-577.261,"right"
"1308",26160,-577.363,"right"
"1309",26180,-577.294,"right"
"1310",26200,-577.412,"right"
"1311",26220,-577.245,"right"
"1312",26240,-573.624,"right"
"1313",26260,-576.041,"right"
"1314",26280,-578.444,"right"
"1315",26300,-577.284,"right"
"1316",26320,-574.115,"right"
"1317",26340,-577.232,"right"
"1318",26360,-571.806,"right"
"1319",26380,-577.126,"right"
"1320",26400,-572.792,"right"
"1321",26420,-572.818,"right"
"1322",26440,-578.316,"right"
"1323",26460,-577.06,"right"
"1324",26480,-578.379,"right"
"1325",26500,-571.356,"right"
"1326",26520,-577.05,"right"
"1327",26540,-570.357,"right"
"1328",26560,-577.066,"right"
"1329",26580,-570.297,"right"
"1330",26600,-573.571,"right"
"1331",26620,-570.365,"right"
"1332",26640,-572.514,"right"
"1333",26660,-570.175,"right"
"1334",26680,-575.892,"right"
"1335",26700,-572.421,"right"
"1336",26720,-572.535,"right"
"1337",26740,-572.721,"right"
"1338",26760,-573.679,"right"
"1339",26780,-574.88,"right"
"1340",26800,-571.255,"right"
"1341",26820,-569.29,"right"
"1342",26840,-572.623,"right"
"1343",26860,-571.37,"right"
"1344",26880,-574.844,"right"
"1345",26900,-571.408,"right"
"1346",26920,-572.642,"right"
"1347",26940,-573.599,"right"
"1348",26960,-575.985,"right"
"1349",26980,-572.259,"right"
"1350",27000,-573.684,"right"
"1351",27020,-573.472,"right"
"1352",27040,-572.387,"right"
"1353",27060,-571.171,"right"
"1354",27080,-571.821,"right"
"1355",27100,-572.493,"right"
"1356",27120,-572.081,"right"
"1357",27140,-571.536,"right"
"1358",27160,-574.818,"right"
"1359",27180,-573.593,"right"
"1360",27200,-571.567,"right"
"1361",27220,-573.645,"right"
"1362",27240,-571.438,"right"
"1363",27260,-569.273,"right"
"1364",27280,-566.74,"right"
"1365",27300,-566.662,"right"
"1366",27320,-566.235,"right"
"1367",27340,-567.077,"right"
"1368",27360,-568.244,"right"
"1369",27380,-570.033,"right"
"1370",27400,-572.482,"right"
"1371",27420,-580.664,"right"
"1372",27440,-586.256,"right"
"1373",27460,-597.25,"right"
"1374",27480,-625.648,"right"
"1375",27500,-634.63,"right"
"1376",27520,-703.97,"right"
"1377",27540,-692.596,"right"
"1378",27560,-774.609,"right"
"1379",27580,-814.359,"right"
"1380",27600,-871.967,"right"
"1381",27620,-943.139,"right"
"1382",27640,-936.265,"right"
"1383",27660,-1010.07,"right"
"1384",27680,-1056.29,"right"
"1385",27700,-1141.41,"right"
"1386",27720,-1192.75,"right"
"1387",27740,-1211.9,"right"
"1388",27760,-1261.12,"right"
"1389",27780,-1297.86,"right"
"1390",27800,-1323.16,"right"
"1391",27820,-1355.49,"right"
"1392",27840,-1379.17,"right"
"1393",27860,-1397.1,"right"
"1394",27880,-1414.85,"right"
"1395",27900,-1431.03,"right"
"1396",27920,-1438.49,"right"
"1397",27940,-1444.53,"right"
"1398",27960,-1446.41,"right"
"1399",27980,-1447.17,"right"
"1400",28000,-1446.9,"right"
"1401",28020,-1444.14,"right"
"1402",28040,-1439.24,"right"
"1403",28060,-1437.47,"right"
"1404",28080,-1433.66,"right"
"1405",28100,-1431.11,"right"
"1406",28120,-1429.79,"right"
"1407",28140,-1426.92,"right"
"1408",28160,-1426.32,"right"
"1409",28180,-1423,"right"
"1410",28200,-1424.35,"right"
"1411",28220,-1427.22,"right"
"1412",28240,-1428.42,"right"
"1413",28260,-1428.68,"right"
"1414",28280,-1429.84,"right"
"1415",28300,-1428.9,"right"
"1416",28320,-1433.58,"right"
"1417",28340,-1431.28,"right"
"1418",28360,-1429.94,"right"
"1419",28380,-1431.53,"right"
"1420",28400,-1431.37,"right"
"1421",28420,-1427.49,"right"
"1422",28440,-1429.87,"right"
"1423",28460,-1428.67,"right"
"1424",28480,-1428.51,"right"
"1425",28500,-1427.12,"right"
"1426",28520,-1428.79,"right"
"1427",28540,-1427.6,"right"
"1428",28560,-1428.84,"right"
"1429",28580,-1427.65,"right"
"1430",28600,-1427.86,"right"
"1431",28620,-1429.43,"right"
"1432",28640,-1431.48,"right"
"1433",28660,-1432.06,"right"
"1434",28680,-1433.92,"right"
"1435",28700,-1432.31,"right"
"1436",28720,-1433.44,"right"
"1437",28740,-1434.61,"right"
"1438",28760,-1435.2,"right"
"1439",28780,-1434.52,"right"
"1440",28800,-1434,"right"
"1441",28820,-1433.28,"right"
"1442",28840,-1433.33,"right"
"1443",28860,-1433.51,"right"
"1444",28880,-1433.12,"right"
"1445",28900,-1433.13,"right"
"1446",28920,-1432.9,"right"
"1447",28940,-1433.94,"right"
"1448",28960,-1434.05,"right"
"1449",28980,-1433.29,"right"
"1450",29000,-1435.28,"right"
"1451",29020,-1434.47,"right"
"1452",29040,-1433.44,"right"
"1453",29060,-1433.37,"right"
"1454",29080,-1433.28,"right"
"1455",29100,-1433.26,"right"
"1456",29120,-1432.26,"right"
"1457",29140,-1432.24,"right"
"1458",29160,-1432.17,"right"
"1459",29180,-1432.18,"right"
"1460",29200,-1432.16,"right"
"1461",29220,-1430.85,"right"
"1462",29240,-1430.97,"right"
"1463",29260,-1430.92,"right"
"1464",29280,-1430.91,"right"
"1465",29300,-1429.17,"right"
"1466",29320,-1427.95,"right"
"1467",29340,-1428.98,"right"
"1468",29360,-1427.95,"right"
"1469",29380,-1430.29,"right"
"1470",29400,-1429.18,"right"
"1471",29420,-1429.7,"right"
"1472",29440,-1429,"right"
"1473",29460,-1428.98,"right"
"1474",29480,-1428.96,"right"
"1475",29500,-1429.04,"right"
"1476",29520,-1427.92,"right"
"1477",29540,-1428.52,"right"
"1478",29560,-1429.83,"right"
"1479",29580,-1430.13,"right"
"1480",29600,-1429.17,"right"
"1481",29620,-1428.43,"right"
"1482",29640,-1430.29,"right"
"1483",29660,-1429.18,"right"
"1484",29680,-1428.81,"right"
"1485",29700,-1429.79,"right"
"1486",29720,-1430.39,"right"
"1487",29740,-1427.94,"right"
"1488",29760,-1428.54,"right"
"1489",29780,-1428.73,"right"
"1490",29800,-1427.92,"right"
"1491",29820,-1427.9,"right"
"1492",29840,-1427.89,"right"
"1493",29860,-1429.15,"right"
"1494",29880,-1427.81,"right"
"1495",29900,-1428.99,"right"
"1496",29920,-1430.23,"right"
"1497",29940,-1429.15,"right"
"1498",29960,-1429.13,"right"
"1499",29980,-1429.16,"right"
"1500",30000,-1429.07,"right"
"1501",30020,-1429.32,"right"
"1502",30040,-1428.99,"right"
"1503",30060,-1429.27,"right"
"1504",30080,-1429.06,"right"
"1505",30100,-1429.04,"right"
"1506",30120,-1429.02,"right"
"1507",30140,-1429.11,"right"
"1508",30160,-1429.03,"right"
"1509",30180,-1428.97,"right"
"1510",30200,-1429.56,"right"
"1511",30220,-1428.99,"right"
"1512",30240,-1428.92,"right"
"1513",30260,-1428.96,"right"
"1514",30280,-1429.05,"right"
"1515",30300,-1429.04,"right"
"1516",30320,-1429.58,"right"
"1517",30340,-1427.77,"right"
"1518",30360,-1428.93,"right"
"1519",30380,-1428.13,"right"
"1520",30400,-1427.2,"right"
"1521",30420,-1427.54,"right"
"1522",30440,-1427.23,"right"
"1523",30460,-1430.07,"right"
"1524",30480,-1427.97,"right"
"1525",30500,-1429.62,"right"
"1526",30520,-1429.72,"right"
"1527",30540,-1429.74,"right"
"1528",30560,-1429.68,"right"
"1529",30580,-1429.64,"right"
"1530",30600,-1429.75,"right"
"1531",30620,-1431.03,"right"
"1532",30640,-1431.03,"right"
"1533",30660,-1430.99,"right"
"1534",30680,-1429.2,"right"
"1535",30700,-1431.01,"right"
"1536",30720,-1427.94,"right"
"1537",30740,-1430.93,"right"
"1538",30760,-1427.88,"right"
"1539",30780,-1430.91,"right"
"1540",30800,-1427.94,"right"
"1541",30820,-1427.95,"right"
"1542",30840,-1427.81,"right"
"1543",30860,-1427.67,"right"
"1544",30880,-1427.87,"right"
"1545",30900,-1427.84,"right"
"1546",30920,-1430.84,"right"
"1547",30940,-1427.95,"right"
"1548",30960,-1427.89,"right"
"1549",30980,-1427.88,"right"
"1550",31000,-1430.28,"right"
"1551",31020,-1427.7,"right"
"1552",31040,-1427.76,"right"
"1553",31060,-1427.76,"right"
"1554",31080,-1427.95,"right"
"1555",31100,-1427.86,"right"
"1556",31120,-1427.9,"right"
"1557",31140,-1427.72,"right"
"1558",31160,-1427.67,"right"
"1559",31180,-1427.67,"right"
"1560",31200,-1427.83,"right"
"1561",31220,-1427.8,"right"
